eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.1082416470827977,86996.01036668767,0.7073030839868893,1.0637228758863533,0.030877632181590616,0.0,0.0,1.6523639047137928e-15,89682.2411760561,29882.645653471056,59967.68250034706,-168.08697776203732,84309.77955731924,21041.872707169467,63097.4103534801,170.49649666967986
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,-6.0420300659872555e-18,80537.24205271601,0.69353507599043,1.0618603247962894,0.030002189795470865,0.0,0.0,1.5463596487653209e-15,82953.53567438538,28616.012008743503,54337.52366564189,2.1530894980746872e-12,78120.94843104665,20747.667522508444,57373.28090853821,5.19711258155959e-13
0.25,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.007842640306182558,80542.4949865714,0.6904912499095054,1.0612508553718016,0.029715381421032024,0.0,0.0,1.553546492996194e-15,82935.84594569892,28825.830933086418,54144.98575191126,-34.970739298776756,78149.14402744386,21028.532054079245,57082.79031630425,37.82165706034943
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.030413556047206188,80614.27063723258,0.6874624160734198,1.0612905537111539,0.02973406810641334,0.0,0.0,1.3607969659183715e-15,83011.26085070889,29097.150434555646,53989.38056694253,-75.27015078929094,78217.28042375627,21290.159949926103,56849.181957594374,77.93851623577694
0.75,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.06509878715881898,80815.25000823772,0.6839129774923034,1.063280777984058,0.030669978928358422,0.0,0.0,1.3254305843955426e-15,83293.8520230804,29545.56154119237,53869.11148348239,-120.8210015943654,78336.64799339506,21543.154931126333,56672.08503635512,121.40802591361286
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.10824164708279772,81284.75892212332,0.6786662122434146,1.070278634929356,0.033946461961026915,0.0,0.0,1.3160337741907393e-15,84044.08889888442,30433.85050490941,53780.910648495366,-170.6722545203439,78525.42894536222,21806.151829959563,56549.5282530977,169.74886230495804
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12
0.25,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.00784264030618254,85064.01244131976,0.7087984384802738,1.0152653569995298,0.007574862013336964,0.0,0.0,1.6398342360704835e-15,85708.36059786355,26862.414431550136,58948.40263519647,-102.45646888305559,84419.664284776,22674.984955349646,61638.07574335159,106.60358607475769
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.030413556047206164,86871.38241044388,0.7130170280198356,1.0079964438031896,0.0039822997833821846,0.0,0.0,1.3631985275231243e-15,87217.33029779911,26853.76298595038,60577.91368175509,-214.34636990634914,86525.43452308867,23001.32973314486,63303.636130783554,220.46865916025854
0.75,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.06509878715881894,89066.96833730477,0.7192414143442106,0.9954179428007703,-0.0022962894644508766,0.0,0.0,1.7771576697434406e-15,88862.44479628124,26589.392400767065,62614.74491464713,-341.6925191329804,89271.4918783283,23425.807605920665,65506.5596419011,339.1246305065474
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.1082416470827977,91157.77950600482,0.7263526349205286,0.9774374087336946,-0.011410015389945497,0.0,0.0,1.286405566988752e-15,90117.66783892804,25965.03368180227,64640.42850332712,-487.7943462013401,92197.89117308159,23954.420502643832,67784.95817205521,458.51249838255507
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12
