eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw,theta_deg,moire_cell_area_A2,moire_reciprocal_scale_Ainv,D_iso_eV_A2_per_flavor,D_iso_eV_A2_spin_valley,D_iso_cell_K_per_flavor,D_iso_cell_K_spin_valley,Dxx_total_eV_A2_per_flavor,Dxx_total_eV_A2_spin_valley,Dxx_total_cell_K_per_flavor,Dxx_total_cell_K_spin_valley,Dxx_conv_eV_A2_per_flavor,Dxx_conv_eV_A2_spin_valley,Dxx_conv_cell_K_per_flavor,Dxx_conv_cell_K_spin_valley,Dxx_geom_eV_A2_per_flavor,Dxx_geom_eV_A2_spin_valley,Dxx_geom_cell_K_per_flavor,Dxx_geom_cell_K_spin_valley,Dxx_cross_eV_A2_per_flavor,Dxx_cross_eV_A2_spin_valley,Dxx_cross_cell_K_per_flavor,Dxx_cross_cell_K_spin_valley,Dyy_total_eV_A2_per_flavor,Dyy_total_eV_A2_spin_valley,Dyy_total_cell_K_per_flavor,Dyy_total_cell_K_spin_valley,Dyy_conv_eV_A2_per_flavor,Dyy_conv_eV_A2_spin_valley,Dyy_conv_cell_K_per_flavor,Dyy_conv_cell_K_spin_valley,Dyy_geom_eV_A2_per_flavor,Dyy_geom_eV_A2_spin_valley,Dyy_geom_cell_K_per_flavor,Dyy_geom_cell_K_spin_valley,Dyy_cross_eV_A2_per_flavor,Dyy_cross_eV_A2_spin_valley,Dyy_cross_cell_K_per_flavor,Dyy_cross_cell_K_spin_valley
0.75,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.06509878715881898,80815.25000823772,0.6839129774923034,1.063280777984058,0.030669978928358422,0.0,0.0,1.3254305843955426e-15,83293.8520230804,29545.56154119237,53869.11148348239,-120.8210015943654,78336.64799339506,21543.154931126333,56672.08503635512,121.40802591361286,1.05,15605.571114505186,0.05404738908671809,80.81525000823773,323.2610000329509,60.09533558315151,240.38134233260604,83.2938520230804,333.1754080923216,61.938458259179406,247.75383303671762,29.54556154119237,118.18224616476948,21.97048744673343,87.88194978693372,53.86911148348239,215.47644593392957,40.0578149771991,160.2312599087964,-0.1208210015943654,-0.4832840063774616,-0.0898441647531346,-0.3593766590125384,78.33664799339506,313.34659197358025,58.25221290712362,233.00885162849448,21.543154931126335,86.17261972450534,16.019787416037143,64.07914966414857,56.67208503635512,226.68834014542048,42.14214480694553,168.56857922778212,0.12140802591361285,0.4856321036544514,0.09028068414096116,0.36112273656384464
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,-1.0,-0.6530612244897962,0.10824164708279772,81284.75892212332,0.6786662122434146,1.070278634929356,0.033946461961026915,0.0,0.0,1.3160337741907393e-15,84044.08889888442,30433.85050490941,53780.910648495366,-170.6722545203439,78525.42894536222,21806.151829959563,56549.5282530977,169.74886230495804,1.05,15605.571114505186,0.05404738908671809,81.28475892212332,325.13903568849327,60.4444688932181,241.7778755728724,84.04408889888443,336.1763555955377,62.49634475725621,249.98537902902484,30.433850504909408,121.73540201963763,22.631031383229868,90.52412553291947,53.780910648495365,215.12364259398146,39.992227618665666,159.96891047466266,-0.1706722545203439,-0.6826890180813756,-0.12691424463931783,-0.5076569785572713,78.52542894536222,314.1017157814489,58.392593029180006,233.57037211672002,21.806151829959564,87.22460731983826,16.215355540754942,64.86142216301977,56.5495282530977,226.1981130123908,42.051009890984794,168.20403956393918,0.16974886230495803,0.6789954492198321,0.12622759744027026,0.504910389761081
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,1.05,15605.571114505186,0.05404738908671809,84.272932417637,337.091729670548,62.666515957049114,250.66606382819646,85.04281578328374,340.17126313313497,63.23901185619823,252.95604742479293,26.774009768871966,107.09603907548787,19.90952328679214,79.63809314716856,58.26880601441178,233.07522405764712,43.3294885694061,173.3179542776244,1.9674783344475592e-15,7.869913337790237e-15,1.4630440510813728e-15,5.852176204325491e-15,83.50304905199025,334.012196207961,62.09402005789998,248.37608023159993,22.419516429565718,89.67806571826287,16.67146192469114,66.68584769876456,61.083532622424535,244.33413048969814,45.42255813320885,181.6902325328354,-1.9303561017221334e-15,-7.721424406888534e-15,-1.4354394463439883e-15,-5.741757785375953e-15
0.25,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.00784264030618254,85064.01244131976,0.7087984384802738,1.0152653569995298,0.007574862013336964,0.0,0.0,1.6398342360704835e-15,85708.36059786355,26862.414431550136,58948.40263519647,-102.45646888305559,84419.664284776,22674.984955349646,61638.07574335159,106.60358607475769,1.05,15605.571114505186,0.05404738908671809,85.06401244131976,340.25604976527904,63.25477398373959,253.01909593495836,85.70836059786355,342.8334423914542,63.73392016835123,254.93568067340493,26.862414431550135,107.44965772620054,19.97526221441061,79.90104885764244,58.94840263519647,235.7936105407859,43.83484599864216,175.33938399456864,-0.1024564688830556,-0.4098258755322224,-0.07618804470151773,-0.3047521788060709,84.41966428477599,337.67865713910396,62.77562779912795,251.1025111965118,22.674984955349647,90.69993982139859,16.861431847278194,67.44572738911278,61.63807574335159,246.55230297340637,45.83492405355238,183.3396962142095,0.10660358607475769,0.42641434429903075,0.07927189829737481,0.31708759318949925
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.030413556047206164,86871.38241044388,0.7130170280198356,1.0079964438031896,0.0039822997833821846,0.0,0.0,1.3631985275231243e-15,87217.33029779911,26853.76298595038,60577.91368175509,-214.34636990634914,86525.43452308867,23001.32973314486,63303.636130783554,220.46865916025854,1.05,15605.571114505186,0.05404738908671809,86.87138241044389,347.48552964177554,64.5987592440259,258.3950369761036,87.21733029779911,348.86932119119643,64.85601086897015,259.4240434758806,26.85376298595038,107.41505194380152,19.96882888002701,79.87531552010805,60.57791368175509,242.31165472702037,45.04657290871681,180.18629163486725,-0.21434636990634914,-0.8573854796253966,-0.15939091977367342,-0.6375636790946937,86.52543452308866,346.10173809235465,64.34150761908165,257.3660304763266,23.00132973314486,92.00531893257944,17.104106329327227,68.4164253173089,63.30363613078355,253.2145445231342,47.073457751171645,188.29383100468658,0.22046865916025854,0.8818746366410342,0.16394353858278807,0.6557741543311523
0.75,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.06509878715881894,89066.96833730477,0.7192414143442106,0.9954179428007703,-0.0022962894644508766,0.0,0.0,1.7771576697434406e-15,88862.44479628124,26589.392400767065,62614.74491464713,-341.6925191329804,89271.4918783283,23425.807605920665,65506.5596419011,339.1246305065474,1.05,15605.571114505186,0.05404738908671809,89.06696833730477,356.2678733492191,66.23142724991463,264.9257089996585,88.86244479628124,355.44977918512495,66.07934072130512,264.31736288522046,26.589392400767064,106.35756960306826,19.772239263175166,79.08895705270066,62.61474491464713,250.45897965858853,46.56118873251757,186.2447549300703,-0.34169251913298043,-1.3667700765319217,-0.25408727438764067,-1.0163490975505627,89.2714918783283,357.0859675133132,66.38351377852416,265.53405511409665,23.425807605920664,93.70323042368265,17.419753935558525,69.6790157422341,65.50655964190109,262.02623856760437,48.71158208601102,194.84632834404408,0.3391246305065474,1.3564985220261896,0.25217775695460765,1.0087110278184306
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.1082416470827977,91157.77950600482,0.7263526349205286,0.9774374087336946,-0.011410015389945497,0.0,0.0,1.286405566988752e-15,90117.66783892804,25965.03368180227,64640.42850332712,-487.7943462013401,92197.89117308159,23954.420502643832,67784.95817205521,458.51249838255507,1.05,15605.571114505186,0.05404738908671809,91.15777950600483,364.6311180240193,67.78618329919028,271.14473319676114,90.11766783892804,360.47067135571217,67.01274190452084,268.05096761808335,25.965033681802268,103.86013472720907,19.307957500307005,77.23183000122802,64.64042850332713,258.5617140133085,48.06751501418592,192.2700600567437,-0.4877943462013401,-1.9511773848053604,-0.3627306099720714,-1.4509224398882856,92.19789117308159,368.79156469232635,68.55962469385969,274.23849877543876,23.95442050264383,95.81768201057533,17.81283778321008,71.25135113284033,67.78495817205521,271.13983268822085,50.40583068695966,201.62332274783864,0.4585124983825551,1.8340499935302204,0.3409562236899615,1.363824894759846
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,-6.0420300659872555e-18,84272.932417637,0.70812973521174,1.0184396468006194,0.009135594829326509,0.0,0.0,1.1646352748916515e-15,85042.81578328375,26774.009768871965,58268.80601441178,1.9674783344475592e-12,83503.04905199025,22419.51642956572,61083.53262242454,-1.9303561017221335e-12,1.05,15605.571114505186,0.05404738908671809,84.272932417637,337.091729670548,62.666515957049114,250.66606382819646,85.04281578328374,340.17126313313497,63.23901185619823,252.95604742479293,26.774009768871966,107.09603907548787,19.90952328679214,79.63809314716856,58.26880601441178,233.07522405764712,43.3294885694061,173.3179542776244,1.9674783344475592e-15,7.869913337790237e-15,1.4630440510813728e-15,5.852176204325491e-15,83.50304905199025,334.012196207961,62.09402005789998,248.37608023159993,22.419516429565718,89.67806571826287,16.67146192469114,66.68584769876456,61.083532622424535,244.33413048969814,45.42255813320885,181.6902325328354,-1.9303561017221334e-15,-7.721424406888534e-15,-1.4354394463439883e-15,-5.741757785375953e-15
0.25,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.007842640306182558,84441.6407855456,0.7066716699539999,1.0167223398439866,0.008291840435148934,0.0,0.0,1.3407315457579795e-15,85141.81739702151,26874.757503410972,58368.349476831674,-101.28958322113493,83741.4641740697,22657.602800023342,60976.681138322914,107.18023572343714,1.05,15605.571114505186,0.05404738908671809,84.4416407855456,337.7665631421824,62.791969828491936,251.16787931396775,85.14181739702151,340.56726958808605,63.312630822918486,253.25052329167394,26.874757503410972,107.49903001364389,19.98444069304587,79.93776277218348,58.368349476831675,233.4733979073267,43.40351046228675,173.614041849147,-0.10128958322113493,-0.40515833288453973,-0.07532033241413208,-0.3012813296565283,83.74146417406969,334.96585669627876,62.2713088340654,249.0852353362616,22.65760280002334,90.63041120009336,16.848506236612057,67.39402494644823,60.97668113832292,243.90672455329167,45.343101894516394,181.37240757806558,0.10718023572343714,0.42872094289374857,0.07970070293694181,0.31880281174776726
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.030413556047206188,84675.22003653884,0.7053565718625819,1.014485602003246,0.007190720047262264,0.0,0.0,1.8218706051419516e-15,85284.09583876193,26975.925379071265,58513.87121458774,-205.70075489706824,84066.34423431577,22902.570567385803,60938.57463877794,225.19902815201664,1.05,15605.571114505186,0.05404738908671809,84.67522003653885,338.7008801461554,62.96566258415711,251.86265033662843,85.28409583876193,341.1363833550477,63.41843103639016,253.67372414556064,26.975925379071263,107.90370151628505,20.05967052203755,80.2386820881502,58.513871214587745,234.05548485835098,43.51172243545027,174.04688974180107,-0.20570075489706824,-0.822803019588273,-0.15296192109764992,-0.6118476843905997,84.06634423431576,336.26537693726306,62.512894131924064,250.05157652769626,22.9025705673858,91.6102822695432,17.030667650271013,68.12267060108405,60.93857463877794,243.75429855511177,45.31476537538392,181.25906150153568,0.22519902815201664,0.9007961126080666,0.1674611062691203,0.6698444250764812
0.75,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.06509878715881898,84950.3226666095,0.7043561565550004,1.0110055499024868,0.005472660134140628,0.0,0.0,1.5944441760858698e-15,85415.22691084944,27035.24750677246,58696.2594331308,-316.2800290538265,84485.41842236956,23155.747016131347,60974.306109989615,355.3652962485962,1.05,15605.571114505186,0.05404738908671809,84.9503226666095,339.801290666438,63.170232697746044,252.68093079098418,85.41522691084944,341.66090764339776,63.51594191189539,254.06376764758156,27.03524750677246,108.14099002708984,20.103783275154647,80.41513310061859,58.6962594331308,234.7850377325232,43.647348832679015,174.58939533071606,-0.3162800290538265,-1.265120116215306,-0.23519019593828122,-0.9407607837531249,84.48541842236956,337.94167368947825,62.8245234835967,251.2980939343868,23.155747016131347,92.62298806452539,17.218933152729562,68.87573261091825,60.97430610998961,243.89722443995845,45.34133579065983,181.36534316263933,0.3553652962485962,1.4214611849943848,0.2642545402073072,1.0570181608292288
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,0.0,-0.38095238095238115,0.10824164708279772,85214.94843041094,0.7040659679007366,1.0049628685751686,0.0024752920131111407,0.0,0.0,1.598285111153655e-15,85425.88031165842,26963.435267195706,58902.10065637522,-439.655611912503,85004.01654916347,23414.219732369467,61091.789636162044,498.00718063196376,1.05,15605.571114505186,0.05404738908671809,85.21494843041094,340.85979372164377,63.36701206894114,253.46804827576457,85.42588031165842,341.70352124663367,63.52386392781011,254.09545571124045,26.963435267195706,107.85374106878282,20.050382702417412,80.20153080966965,58.902100656375225,235.6084026255009,43.800415207978965,175.20166083191586,-0.43965561191250296,-1.7586224476500119,-0.32693398258626305,-1.3077359303450522,85.00401654916347,340.01606619665387,63.21016021007217,252.84064084028867,23.414219732369467,93.65687892947787,17.411137032812036,69.64454813124814,61.09178963616204,244.36715854464816,45.42869816261444,181.71479265045775,0.49800718063196375,1.992028722527855,0.3703250146457058,1.481300058582823
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,-6.0420300659872555e-18,87178.96603575785,0.7289475349175623,1.019806856192747,0.00980631199068307,0.0,0.0,1.5197060867779561e-15,88033.87017572965,23377.533112613703,64656.33706311596,-1.3364003781153232e-12,86324.06189578604,23882.614182046866,62441.44771373919,-3.4152454107391593e-12,1.05,15605.571114505186,0.05404738908671809,87.17896603575785,348.7158641430314,64.82748267408694,259.30993069634775,88.03387017572965,352.1354807029186,65.46320119475963,261.85280477903854,23.3775331126137,93.5101324504548,17.38385635589265,69.5354254235706,64.65633706311597,258.6253482524639,48.079344838867,192.317379355468,-1.3364003781153233e-15,-5.345601512461293e-15,-9.93765770545838e-16,-3.975063082183352e-15,86.32406189578604,345.2962475831442,64.19176415341424,256.76705661365696,23.882614182046865,95.53045672818746,17.75944161190793,71.03776644763172,62.44144771373919,249.76579085495675,46.432322541506316,185.72929016602527,-3.415245410739159e-15,-1.3660981642956637e-14,-2.539623635839364e-15,-1.0158494543357456e-14
0.25,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,0.00784264030618254,87867.36924903296,0.733379741264392,1.0277097738409247,0.013665552239478688,0.0,0.0,1.6428750168856855e-15,89068.12537365117,23277.260576226723,65746.18799289716,44.67680452730802,86666.61312441473,23493.99995620574,63134.10905798,38.50411022899863,1.05,15605.571114505186,0.05404738908671809,87.86736924903296,351.46947699613185,65.33938880707632,261.3575552283053,89.06812537365117,356.2725014946047,66.23228763811503,264.9291505524601,23.277260576226723,93.1090423049069,17.30929231354501,69.23716925418005,65.74618799289716,262.98475197158865,48.88977303594781,195.55909214379125,0.044676804527308024,0.1787072181092321,0.0332222886222311,0.1328891544889244,86.66661312441472,346.6664524976589,64.44648997603761,257.78595990415045,23.493999956205737,93.97599982482295,17.470462708644888,69.88185083457955,63.13410905798,252.53643623192,46.94739507946648,187.78958031786593,0.03850411022899863,0.1540164409159945,0.028632187926244924,0.1145287517049797
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,0.030413556047206164,89791.96277595092,0.7420698432583195,1.0369938861149086,0.01816101971001285,0.0,0.0,1.3019885919340555e-15,91422.6763817257,22998.64690746868,68314.37367475612,109.65579950089263,88161.24917017613,23151.839693914342,64949.44181125739,59.967665004373195,1.05,15605.571114505186,0.05404738908671809,89.79196277595092,359.1678511038037,66.77054312324199,267.08217249296797,91.42267638172571,365.69070552690283,67.98316427295146,271.9326570918058,22.99864690746868,91.99458762987472,17.10211134311726,68.40844537246905,68.31437367475613,273.2574946990245,50.79951136349648,203.1980454539859,0.10965579950089263,0.4386231980035705,0.08154156633770487,0.3261662653508195,88.16124917017613,352.64499668070454,65.55792197353252,262.23168789413006,23.151839693914344,92.60735877565737,17.216027613987325,68.8641104559493,64.94944181125739,259.79776724502955,48.29730157597761,193.18920630391045,0.05996766500437319,0.23987066001749277,0.044592783567562744,0.17837113427025098
0.75,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,0.06509878715881894,92368.1628529812,0.752747049002139,1.0479339025272816,0.02340598125170353,0.0,0.0,1.41307422149519e-15,94530.13034097238,22584.104394410268,71744.3823047215,201.64364184060952,90206.19536499002,22830.574869911143,67315.3417139397,60.278781139182385,1.05,15605.571114505186,0.05404738908671809,92.3681628529812,369.4726514119248,68.686241065681,274.744964262724,94.53013034097238,378.1205213638895,70.29390993631431,281.17563974525723,22.584104394410268,90.33641757764107,16.793851807532224,67.1754072301289,71.7443823047215,286.977529218886,53.3501131329628,213.4004525318512,0.2016436418406095,0.806574567362438,0.14994499581929197,0.5997799832771679,90.20619536499002,360.8247814599601,67.07857219504767,268.3142887801907,22.830574869911143,91.32229947964457,16.97713065570821,67.90852262283283,67.3153417139397,269.2613668557588,50.05661740551901,200.22646962207605,0.060278781139182384,0.24111512455672954,0.044824133820451716,0.17929653528180686
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,0.1082416470827977,95144.20649938242,0.7630661201153335,1.0597495976302445,0.029008185120650943,0.0,0.0,1.3743867567965986e-15,97904.16725467394,22151.71463009639,75436.16590953925,316.28671503828014,92384.24574409089,22572.132232183078,69766.47510033243,45.63841157539206,1.05,15605.571114505186,0.05404738908671809,95.14420649938242,380.5768259975297,70.75054544520034,283.0021817808014,97.90416725467394,391.61666901869575,72.80289036486174,291.21156145944695,22.15171463009639,88.60685852038556,16.472320809527346,65.88928323810939,75.43616590953926,301.744663638157,56.09537438760577,224.3814975504231,0.31628671503828015,1.2651468601531206,0.23519516772862284,0.9407806709144914,92.38424574409089,369.53698297636356,68.69820052553895,274.7928021021558,22.572132232183076,90.2885289287323,16.784949142421052,67.13979656968421,69.76647510033243,279.0659004013297,51.87931403021947,207.51725612087787,0.045638411575392064,0.18255364630156826,0.03393735289843941,0.13574941159375764
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,-6.0420300659872555e-18,87178.96603575785,0.7289475349175623,1.019806856192747,0.00980631199068307,0.0,0.0,1.5197060867779561e-15,88033.87017572965,23377.533112613703,64656.33706311596,-1.3364003781153232e-12,86324.06189578604,23882.614182046866,62441.44771373919,-3.4152454107391593e-12,1.05,15605.571114505186,0.05404738908671809,87.17896603575785,348.7158641430314,64.82748267408694,259.30993069634775,88.03387017572965,352.1354807029186,65.46320119475963,261.85280477903854,23.3775331126137,93.5101324504548,17.38385635589265,69.5354254235706,64.65633706311597,258.6253482524639,48.079344838867,192.317379355468,-1.3364003781153233e-15,-5.345601512461293e-15,-9.93765770545838e-16,-3.975063082183352e-15,86.32406189578604,345.2962475831442,64.19176415341424,256.76705661365696,23.882614182046865,95.53045672818746,17.75944161190793,71.03776644763172,62.44144771373919,249.76579085495675,46.432322541506316,185.72929016602527,-3.415245410739159e-15,-1.3660981642956637e-14,-2.539623635839364e-15,-1.0158494543357456e-14
0.25,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,0.007842640306182558,87146.74552270811,0.7310014487391623,1.0275342957469893,0.01358018742506399,0.0,0.0,1.709323163088209e-15,88330.21466039083,23343.28616858769,64944.962672427784,41.96581937535985,85963.27638502537,23459.00790363774,62463.83178757768,40.43669380994121,1.05,15605.571114505186,0.05404738908671809,87.1467455227081,348.5869820908324,64.80352305577,259.21409222308,88.33021466039084,353.32085864156335,65.68356704467182,262.7342681786873,23.34328616858769,93.37314467435075,17.35838985552631,69.43355942210523,64.94496267242778,259.7798506897111,48.29397082650816,193.17588330603263,0.04196581937535985,0.1678632775014394,0.03120636263733766,0.12482545054935064,85.96327638502537,343.85310554010147,63.923479066868175,255.6939162674727,23.45900790363774,93.83603161455096,17.444442135280298,69.77776854112119,62.463831787577675,249.8553271503107,46.44896764783098,185.79587059132393,0.040436693809941214,0.16174677523976486,0.03006928375688821,0.12027713502755284
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,0.030413556047206188,87204.81413111245,0.7336003298710543,1.0355270925162894,0.01745351002544083,0.0,0.0,1.5987185348810794e-15,88726.84422881652,23241.86074426033,65394.930696668795,90.05278788739963,85682.78403340837,23056.931522642655,62552.03012918734,73.82238157838019,1.05,15605.571114505186,0.05404738908671809,87.20481413111244,348.81925652444977,64.84670367463278,259.3868146985311,88.72684422881652,354.90737691526607,65.97850626733475,263.914025069339,23.241860744260332,92.96744297704133,17.28296850979027,69.13187403916108,65.3949306966688,261.5797227866752,48.62857326126762,194.51429304507047,0.09005278788739964,0.36021115154959854,0.06696449627687853,0.26785798510751413,85.68278403340837,342.73113613363347,63.714901081930776,254.8596043277231,23.056931522642657,92.22772609057063,17.145452587595972,68.58181035038389,62.552030129187344,250.20812051674937,46.5145531522546,186.0582126090184,0.07382238157838018,0.29528952631352073,0.0548953420802139,0.2195813683208556
0.75,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,0.06509878715881898,87346.40051674997,0.7369372297402248,1.0439186653457964,0.02148748190934791,0.0,0.0,1.1588115370628025e-15,89223.25471770029,23044.39534024424,66033.58024975285,145.2791277031774,85469.54631579964,22667.441405915113,62704.048599434864,98.05631044967053,1.05,15605.571114505186,0.05404738908671809,87.34640051674997,349.38560206699987,64.9519892656323,259.8079570625292,89.22325471770029,356.89301887080114,66.34764395995373,265.3905758398149,23.04439534024424,92.17758136097696,17.136130509299022,68.54452203719609,66.03358024975284,264.1343209990114,49.103481885675805,196.41392754270322,0.1452791277031774,0.5811165108127097,0.10803156497888747,0.43212625991554987,85.46954631579965,341.8781852631986,63.55633457131087,254.22533828524348,22.667441405915113,90.66976562366045,16.85582235977787,67.42328943911149,62.70404859943486,250.81619439773945,46.62759618538796,186.51038474155183,0.09805631044967053,0.3922252417986821,0.07291602614504038,0.2916641045801615
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,1.0,-0.054421768707483054,0.10824164708279772,87566.19271529792,0.7411401414650884,1.0529283340908653,0.025781871296693102,0.0,0.0,1.5449591711032235e-15,89823.81302582516,22732.898112152503,66882.4860780583,208.42883561436366,85308.57240477069,22282.229322679716,62915.154835091904,111.18824699906163,1.05,15605.571114505186,0.05404738908671809,87.56619271529792,350.26477086119166,65.11542977876505,260.4617191150602,89.82381302582516,359.29525210330064,66.79422740875005,267.1769096350002,22.732898112152505,90.93159244861002,16.90449687018405,67.6179874807362,66.88248607805829,267.52994431223317,49.73473997898504,198.93895991594016,0.20842883561436365,0.8337153424574546,0.15499055958094463,0.6199622383237785,85.30857240477069,341.23428961908274,63.43663214878007,253.74652859512028,22.282229322679715,89.12891729071886,16.569373336723977,66.27749334689591,62.915154835091904,251.66061934036762,46.784577696602895,187.13831078641158,0.11118824699906163,0.4447529879962465,0.0826811154532077,0.3307244618128308
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,-6.0420300659872555e-18,85951.42475477903,0.7275329265712619,1.0098998639628693,0.004925550839806493,0.0,0.0,1.2507769109230617e-15,86374.78286716249,22669.884391229152,63704.898475933325,1.4106448435661744e-12,85528.06664239556,24167.981928700872,61360.084713694676,3.4894898761900102e-12,1.05,15605.571114505186,0.05404738908671809,85.95142475477903,343.8056990191161,63.91466603100194,255.65866412400777,86.3747828671625,345.49913146865,64.22948096794691,256.91792387178765,22.669884391229154,90.67953756491661,16.857638997383486,67.43055598953394,63.70489847593333,254.8195939037333,47.37184197056341,189.48736788225364,1.4106448435661744e-15,5.642579374264698e-15,1.0489749800206069e-15,4.1958999200824275e-15,85.52806664239556,342.11226656958223,63.599851094056994,254.39940437622798,24.167981928700872,96.67192771480349,17.971645007901042,71.88658003160417,61.360084713694675,245.4403388547787,45.62820608615594,182.51282434462377,3.4894898761900103e-15,1.3957959504760041e-14,2.594832845314133e-15,1.0379331381256532e-14
0.25,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,0.00784264030618254,86773.33892959563,0.7285790442519436,1.0025091385719904,0.001252997314049585,0.0,0.0,1.4426134456944309e-15,86882.06569020553,22485.820605914978,64373.485218724665,22.759865565887964,86664.61216898574,24590.60418667033,62068.98746902484,5.020513290565889,1.05,15605.571114505186,0.05404738908671809,86.77333892959562,347.0933557183825,64.52585275814958,258.10341103259833,86.88206569020554,347.52826276082214,64.60670347834231,258.42681391336924,22.485820605914977,89.94328242365991,16.72076662557206,66.88306650228824,64.37348521872467,257.49394087489867,47.86901230252917,191.47604921011668,0.022759865565887962,0.09103946226355185,0.016924550241074945,0.06769820096429978,86.66461216898574,346.65844867594296,64.44500203795687,257.7800081518275,24.59060418667033,98.36241674668132,18.285912753345062,73.14365101338025,62.06898746902484,248.27594987609936,46.15535596161935,184.6214238464774,0.005020513290565889,0.020082053162263556,0.00373332299244852,0.01493329196979408
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,7,3,6,196,1.0,2.0,0.12244897959183687,0.030413556047206164,88777.50756439741,0.7330511739396859,0.9941743009349484,-0.002921359011757511,0.0,0.0,1.4320201009387545e-15,88518.15659263279,22173.87925563412,66306.7760154932,37.50132150547321,89036.85853616204,25170.198379967987,63850.13626354853,16.523892645512746,1.05,15605.571114505186,0.05404738908671809,88.77750756439741,355.11003025758964,66.01618022309417,264.06472089237667,88.51815659263279,354.07262637053117,65.82332326007763,263.2932930403105,22.173879255634123,88.69551702253649,16.48880273106603,65.95521092426412,66.3067760154932,265.2271040619728,49.30663402862394,197.22653611449576,0.03750132150547321,0.15000528602189284,0.027886500387653907,0.11154600155061563,89.03685853616203,356.1474341446481,66.2090371861107,264.8361487444428,25.17019837996799,100.68079351987195,18.716906996940406,74.86762798776162,63.85013626354853,255.4005450541941,47.47984279448217,189.91937117792867,0.016523892645512746,0.06609557058205098,0.012287394688141625,0.0491495787525665
