eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-4.0,-0.9917355371900827,0.049799934572757845,48458.04604440549,0.8125664665483313,1.0946459548023242,0.04518470273476648,0.0,0.0,1.5287403435112935e-15,50647.60845002958,11500.274308009928,39158.10653976948,-10.772397749817838,46268.4836387814,6571.730383499438,39592.659960508354,104.09329477361113
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-4.0,-0.9917355371900827,4.587698448864286e-18,47276.66184403036,0.8034050650340804,1.1116257349840184,0.05286246191011838,0.0,0.0,1.5226634518379398e-15,49775.822579997955,12157.47694570105,37618.3456342969,-4.31258334828279e-13,44777.50110806275,6431.227575564793,38346.273532497966,-3.7981738966085354e-13
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-4.0,-0.9917355371900827,0.013108024695749008,47101.982306837825,0.8012287491164143,1.1049645737052998,0.04986524477252084,0.0,0.0,1.649480943861311e-15,49450.73418383924,12120.91446147996,37331.519757666305,-1.700035307027078,44753.23042983641,6522.4590255692065,38147.404971555996,83.36643271119279
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-4.0,-0.9917355371900827,0.04979993457275786,46905.1684216465,0.7990983848297833,1.0993185028887593,0.047309878301978726,0.0,0.0,2.0156318363580975e-15,49124.24623140841,12109.755006561218,37022.451010264325,-7.959785417136877,44686.09061188459,6576.638424023687,37941.23764154903,168.2145463118675
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-2.0,-0.7851239669421488,4.587698448864286e-18,51912.3814227461,0.7630629999834505,1.161075430135098,0.07453484866330122,0.0,0.0,1.4573556597675628e-15,55781.66291584205,17302.10755248143,38479.55536336062,-1.1556595900627084e-12,48043.09992965015,7297.820283559189,40745.279646090945,7.23461694592102e-13
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-2.0,-0.7851239669421488,0.013108024695749019,52658.054629649836,0.7616761517004458,1.1593391041768095,0.0737906815416809,0.0,0.0,1.3735054713610966e-15,56543.72836943076,17647.92921290344,38910.20870837468,-14.409551847352834,48772.38088986891,7475.016692281881,41306.56010431238,-9.195906725352705
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-2.0,-0.7851239669421488,0.049799934572757845,53639.59752563664,0.7647688122996059,1.1414560894336203,0.06605603081547805,0.0,0.0,1.5728528925401656e-15,57182.81643271993,17480.412810028094,39726.446044294884,-24.04242160305955,50096.37861855334,7798.429685140851,42317.33653952514,-19.38760611264848
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-2.0,-0.7851239669421488,4.587698448864286e-18,51912.3814227461,0.7630629999834505,1.161075430135098,0.07453484866330122,0.0,0.0,1.4573556597675628e-15,55781.66291584205,17302.10755248143,38479.55536336062,-1.1556595900627084e-12,48043.09992965015,7297.820283559189,40745.279646090945,7.23461694592102e-13
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-2.0,-0.7851239669421488,0.013108024695749008,52040.25549798403,0.7599836641063277,1.1629520274524,0.07533779084519525,0.0,0.0,1.3737213827477498e-15,55960.85338222167,17606.184552781284,38370.36449078899,-15.695661348614003,48119.657613746385,7401.302023292639,40729.12361798574,-10.768027532012258
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,-2.0,-0.7851239669421488,0.04979993457275786,52156.2106711148,0.7569265095125546,1.164023014909482,0.07579541149951347,0.0,0.0,1.873539453684147e-15,56109.41212118726,17902.588967421794,38236.03068688592,-29.20753312044991,48203.00922104234,7516.279091777298,40720.80629849084,-34.07616922580058
