nk,n_keep,n_shell,m0,m1,normalization,mu_meV,eta_baseline,eta_target,D_iso_baseline,D_iso_target,D_iso_rel_target_vs_baseline,D_iso_rel_percent,W_inter_baseline,W_inter_target,geom_fraction_baseline,geom_fraction_target,anisotropy_norm_baseline,anisotropy_norm_target,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error
13,8,4,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,87598.4693133207,88228.26338191277,0.007189555634122158,0.7189555634122158,0.0,0.16045575173449297,0.7925256958835607,0.7978783144533934,-0.006077883928032308,-0.006042104071092861,0.0,0.0,2.00263516964747e-15
13,8,4,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,86320.02348765402,88140.74666297264,0.021092709452043,2.1092709452043,0.0,0.16045575173449297,0.7001204814190337,0.6988264497347642,-0.012589546115892587,-0.004536015364951096,0.0,0.0,1.589787567188022e-15
13,8,4,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,84160.76373576347,85316.71165067653,0.01373499792067423,1.373499792067423,0.0,0.16045575173449297,0.7864174198094142,0.7900644709829999,-0.008584403486887639,0.007667606903372275,0.0,0.0,1.981220936754616e-15
13,8,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,72287.30599311074,75791.33913272453,0.048473699378805746,4.847369937880575,0.0,0.16045575173449297,0.7679382753505096,0.7813252435849464,0.004054523479679223,-0.003720064881853846,0.0,0.0,2.2172155846995424e-15
13,8,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,84703.58639239185,91401.15101667488,0.07907061447500419,7.907061447500419,0.0,0.16045575173449297,0.8047235982338075,0.8134434944741038,0.0006678980907627119,0.002647952332975269,0.0,0.0,1.8307318820956245e-15
13,8,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,87598.4693133207,96204.86526165556,0.09824824584036573,9.824824584036573,0.0,0.16045575173449297,0.7925256958835607,0.8252052030349547,-0.006077883928032308,-0.00427211759881434,0.0,0.0,2.7044980226329535e-15
13,8,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,86320.02348765402,95407.62754581554,0.10527805358465048,10.527805358465049,0.0,0.16045575173449297,0.7001204814190337,0.7086443411185196,-0.012589546115892587,-0.0035194027791827474,0.0,0.0,1.62374186999528e-15
13,8,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,84160.76373576347,92964.64922385402,0.10460795621736274,10.460795621736274,0.0,0.16045575173449297,0.7864174198094142,0.8075065050991045,-0.008584403486887639,0.006172740292909066,0.0,0.0,1.7368104910820722e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,47586.66557342243,47308.84029823587,-0.005838300957605513,-0.5838300957605513,-3.4540271877227084e-18,0.04959500216112765,0.8000130909100147,0.7946340660676732,0.06336614275443184,0.06398308160447255,0.0,0.0,1.6576560006099073e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_delta0,-2.0,0.0,1.0,51477.276707130266,51647.93965675207,0.003315306491304071,0.3315306491304071,-3.4540271877227084e-18,0.04959500216112765,0.768684861922379,0.7627498279183638,0.07118897973671295,0.07230573591227997,0.0,0.0,1.928672962719636e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,57953.67355686141,58061.101600528156,0.00185368824913823,0.185368824913823,-3.4540271877227084e-18,0.04959500216112765,0.7627019906472549,0.7627994918242084,0.06648062262541228,0.06833674941133465,0.0,0.0,1.6173443909463266e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,60272.091253144405,60259.40356328286,-0.0002105068796809384,-0.02105068796809384,-3.4540271877227084e-18,0.04959500216112765,0.7615503577233106,0.7603371891218358,0.06974184283595634,0.0704493327593973,0.0,0.0,2.01310830279909e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,55703.6040444044,55548.81516043935,-0.0027787947767554666,-0.27787947767554666,-3.4540271877227084e-18,0.04959500216112765,0.7784086564441631,0.7813453418659193,0.07446354305459109,0.07659448422501569,0.0,0.0,1.5262883760537272e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,47586.66557342243,49084.92130837777,0.031484780807843116,3.1484780807843116,-3.4540271877227084e-18,0.049595002161127666,0.8000130909100147,0.8036108181529958,0.06336614275443184,0.06971707968256918,0.0,0.0,1.6576560006099073e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,51477.276707130266,53354.89900016696,0.036474779031514304,3.6474779031514304,-3.4540271877227084e-18,0.049595002161127666,0.768684861922379,0.7659378878085192,0.07118897973671295,0.07292719571072492,0.0,0.0,1.704342146866055e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,57953.67355686141,60685.595556719294,0.047139755466535815,4.7139755466535815,-3.4540271877227084e-18,0.049595002161127666,0.7627019906472549,0.7684258304990005,0.06648062262541228,0.06460432884454265,0.0,0.0,1.641342882257301e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,60272.091253144405,62928.18178081203,0.04406833199983007,4.406833199983007,-3.4540271877227084e-18,0.049595002161127666,0.7615503577233106,0.7672743441468142,0.06974184283595634,0.06718803926406136,0.0,0.0,1.4812616154849434e-15
15,4,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,55703.6040444044,57098.77406556037,0.025046315136877162,2.504631513687716,-3.4540271877227084e-18,0.049595002161127666,0.7784086564441631,0.7863429370651802,0.07446354305459109,0.07562856756886051,0.0,0.0,1.7426562532849175e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,18013.098818683487,18435.787162650435,0.023465609566774237,2.3465609566774237,2.4671622769447928e-18,0.07029383436561092,0.21017907506666506,0.20672430855421825,0.08611675888356717,0.11338344877460352,0.0,0.0,1.803054995019336e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_delta0,-2.0,0.0,1.0,42512.50411042122,42395.94743664434,-0.002741703322724498,-0.2741703322724498,2.4671622769447928e-18,0.07029383436561092,0.47239292269057964,0.4746459212323521,0.03187722468239128,0.05788471295936608,0.0,0.0,1.9125641591616346e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,59984.59765241496,60441.161777338195,0.00761135596122231,0.761135596122231,2.4671622769447928e-18,0.07029383436561092,0.5902954449178826,0.5819589509363094,0.0024065804153780013,0.024593535888753085,0.0,0.0,1.6738789557766532e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,63711.82942028857,64266.716739129995,0.008709329552931022,0.8709329552931022,2.4671622769447928e-18,0.07029383436561092,0.6512452608354363,0.650209499895028,-0.018231573902141744,-0.022661791148295238,0.0,0.0,1.3250353878838733e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,53493.04433068124,54628.74182001321,0.02123075071800673,2.123075071800673,2.4671622769447928e-18,0.07029383436561092,0.5378267891108248,0.5438889659858327,-0.04998928986966959,-0.0646035482630267,0.0,0.0,1.2623087358701897e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,18013.098818683487,17852.528252320357,-0.008914100121217627,-0.8914100121217627,2.4671622769447928e-18,0.0702938343656109,0.21017907506666506,0.19128695988676905,0.08611675888356717,0.12303338338194317,0.0,0.0,1.8423257188746147e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,42512.50411042122,46253.21433681786,0.08799082304539341,8.79908230453934,2.4671622769447928e-18,0.0702938343656109,0.47239292269057964,0.4974181621509378,0.03187722468239128,0.05693270985676143,0.0,0.0,1.8285259240981266e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,59984.59765241496,66527.62174169702,0.1090784025458682,10.90784025458682,2.4671622769447928e-18,0.0702938343656109,0.5902954449178826,0.6031342724617695,0.0024065804153780013,0.02016547514407141,0.0,0.0,1.803812480052911e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,63711.82942028857,70558.92288954591,0.10746973570777629,10.74697357077763,2.4671622769447928e-18,0.0702938343656109,0.6512452608354363,0.6802739256841848,-0.018231573902141744,-0.020397090341079983,0.0,0.0,1.5430891095524934e-15
15,4,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,53493.04433068124,59244.355182937994,0.10751511573548744,10.751511573548743,2.4671622769447928e-18,0.0702938343656109,0.5378267891108248,0.5669651623998584,-0.04998928986966959,-0.0684283660732305,0.0,0.0,1.3694409372708273e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,1969.4163714124745,1939.9579802170967,-0.01495792947747765,-1.495792947747765,-1.9737298215558285e-18,0.1023410757975851,0.15247103211735336,0.18614448865910438,0.023079315350393478,-0.06852150325709967,0.0,0.0,1.5836742858458417e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_delta0,-2.0,0.0,1.0,17550.064378525545,17942.27107978086,0.02234787820694395,2.234787820694395,-1.9737298215558285e-18,0.1023410757975851,0.2649790973714444,0.2644008689497536,0.017165312569585336,0.057924495109584924,0.0,0.0,1.722335531228575e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,41691.01925291873,42189.72288450643,0.011961895883674911,1.1961895883674911,-1.9737298215558285e-18,0.1023410757975851,0.5955316973999663,0.6078971226342793,-0.007243147880267928,0.012131929983185085,0.0,0.0,2.528124590629639e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,49415.0839924585,50016.755661907526,0.012175870621627283,1.2175870621627283,-1.9737298215558285e-18,0.1023410757975851,0.5175290101733646,0.5257057329808985,-0.004956739186279718,-0.022941585228668106,0.0,0.0,1.3505321945085642e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,33018.54331226541,33313.15498505791,0.008922612666654617,0.8922612666654617,-1.9737298215558285e-18,0.1023410757975851,0.4908010820123134,0.4972555598346813,-0.0010701813445414708,-0.016168413431709737,0.0,0.0,1.442531176961941e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,1969.4163714124745,1149.8182409034307,-0.4161629518298481,-41.61629518298481,-1.9737298215558285e-18,0.1023410757975851,0.15247103211735336,0.17449268501460918,0.023079315350393478,-0.09079722656116467,0.0,0.0,1.7759311558514298e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,17550.064378525545,19292.309044100955,0.09927283615593119,9.927283615593119,-1.9737298215558285e-18,0.1023410757975851,0.2649790973714444,0.2472346462417504,0.017165312569585336,0.06013314818085408,0.0,0.0,1.844347513673371e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,41691.01925291873,48171.60268282068,0.15544315169143408,15.544315169143408,-1.9737298215558285e-18,0.1023410757975851,0.5955316973999663,0.6703125619381468,-0.007243147880267928,0.005863441405143906,0.0,0.0,1.747179784596506e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,49415.0839924585,56021.73762649044,0.13369710420891345,13.369710420891344,-1.9737298215558285e-18,0.1023410757975851,0.5175290101733646,0.5640877948676769,-0.004956739186279718,-0.026619870734917724,0.0,0.0,1.4501053319097745e-15
15,4,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,33018.54331226541,37922.92079649001,0.14853403549158917,14.853403549158916,-1.9737298215558285e-18,0.1023410757975851,0.4908010820123134,0.5486051947207433,-0.0010701813445414708,-0.006620366904489576,0.0,0.0,1.3563175238712104e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,85289.55185413003,84812.78520359617,-0.005589977203177998,-0.5589977203177998,1.9737298215558254e-18,0.09072889462635528,0.8872052068293147,0.883567905389599,-0.0039877848150325764,-0.004327593038116187,0.0,0.0,1.6399176050447738e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_delta0,-2.0,0.0,1.0,87939.57658137579,87934.17868713266,-6.13818539156874e-05,-0.00613818539156874,1.9737298215558254e-18,0.09072889462635528,0.8639449799032084,0.8597802651408242,0.017191345675844606,0.017840618305743787,0.0,0.0,2.074546114933603e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,93013.93217837141,93033.09611950078,0.00020603301764099413,0.020603301764099413,1.9737298215558254e-18,0.09072889462635528,0.8517023039407848,0.8514004006971605,0.0554916111812451,0.05732437397993002,0.0,0.0,1.7872377275975815e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,94279.72500665084,94286.5531741856,7.242455930245306e-05,0.007242455930245306,1.9737298215558254e-18,0.09072889462635528,0.8471480098656399,0.8465508230980855,0.05892418413585721,0.05906493998153833,0.0,0.0,1.6970954713118792e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,90282.46082373265,90340.06119214807,0.0006380017546030459,0.06380017546030459,1.9737298215558254e-18,0.09072889462635528,0.8627523201435985,0.8646674122808408,0.01992912014453696,0.02091959410708339,0.0,0.0,1.7471441966500778e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,85289.55185413003,87025.25385166467,0.02035069899890196,2.035069899890196,1.9737298215558254e-18,0.09072889462635528,0.8872052068293147,0.888671292735016,-0.0039877848150325764,-0.0014472634601679392,0.0,0.0,1.6468619118026694e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,87939.57658137579,90235.57776139601,0.026108849613297735,2.6108849613297735,1.9737298215558254e-18,0.09072889462635528,0.8639449799032084,0.8612069694962915,0.017191345675844606,0.016014674825689433,0.0,0.0,1.7067130411453033e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,93013.93217837141,96190.22453140414,0.03414856547448819,3.414856547448819,1.9737298215558254e-18,0.09072889462635528,0.8517023039407848,0.8535556985213774,0.0554916111812451,0.05646355812220969,0.0,0.0,1.8150011486415988e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,94279.72500665084,97324.02498444618,0.03229008121927146,3.229008121927146,1.9737298215558254e-18,0.09072889462635528,0.8471480098656399,0.84945485630064,0.05892418413585721,0.05924428411987639,0.0,0.0,1.723175758947993e-15
15,6,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,90282.46082373265,92231.88071527792,0.021592454101924785,2.1592454101924785,1.9737298215558254e-18,0.09072889462635528,0.8627523201435985,0.8671642395408294,0.01992912014453696,0.017884599392614026,0.0,0.0,1.8082608604356983e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,60659.82631617196,60613.14921633856,-0.0007694895067800189,-0.07694895067800189,4.382560584561177e-34,0.10759290521187835,0.599012701566781,0.5977015712447361,0.08936860583036861,0.0928192961375151,0.0,0.0,1.9616292080341914e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_delta0,-2.0,0.0,1.0,76647.42638282523,76844.42762459548,0.002570226438997514,0.2570226438997514,4.382560584561177e-34,0.10759290521187835,0.6856304977117568,0.6903854320146847,0.049875730711191654,0.05995674925376676,0.0,0.0,1.7223357045764478e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,84820.86263876714,85538.67707348317,0.008462710851846023,0.8462710851846023,4.382560584561177e-34,0.10759290521187835,0.7063509061830362,0.7013749162537634,0.038292587455619274,0.04861903643508586,0.0,0.0,1.7386034224572665e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,86165.7336891469,86776.78240026557,0.007091551188121992,0.7091551188121992,4.382560584561177e-34,0.10759290521187835,0.7395150037953597,0.7383545147359832,0.02927856979211758,0.02498406533544361,0.0,0.0,1.679914294636903e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,81443.80572394739,82304.70946382846,0.010570524452149233,1.0570524452149233,4.382560584561177e-34,0.10759290521187835,0.6904584607341053,0.6910911228264806,0.01448413803425024,0.005187613731161158,0.0,0.0,1.5013930134712073e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,60659.82631617196,64858.26343263189,0.06921281136838053,6.921281136838053,4.382560584561177e-34,0.10759290521187832,0.599012701566781,0.6267590423802403,0.08936860583036861,0.0870659609983213,0.0,0.0,1.889392104427102e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,76647.42638282523,83258.08403019799,0.08624761403409686,8.624761403409686,4.382560584561177e-34,0.10759290521187832,0.6856304977117568,0.7074569190138075,0.049875730711191654,0.05818645876910322,0.0,0.0,1.871305473183634e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,84820.86263876714,92430.79845921019,0.08971773669470973,8.971773669470974,4.382560584561177e-34,0.10759290521187832,0.7063509061830362,0.7132401460154988,0.038292587455619274,0.04437002329257463,0.0,0.0,1.6798865002017484e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,86165.7336891469,93619.54856674837,0.08650555805039617,8.650555805039616,4.382560584561177e-34,0.10759290521187832,0.7395150037953597,0.757863867645499,0.02927856979211758,0.02404492112533866,0.0,0.0,1.843966712098513e-15
15,6,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,81443.80572394739,88577.73700637076,0.08759329477558708,8.759329477558708,4.382560584561177e-34,0.10759290521187832,0.6904584607341053,0.7070795280008466,0.01448413803425024,-4.535913491415214e-05,0.0,0.0,1.5919183709537446e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,37127.81633963341,36893.657798604596,-0.006306822326603068,-0.6306822326603068,-1.973729821555833e-18,0.12559125767448878,0.5484912305182398,0.5480326430252281,0.007620612023784886,0.0019806096940518693,0.0,0.0,1.578248344687467e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_delta0,-2.0,0.0,1.0,53923.141278329305,54269.69998585472,0.006426901313790756,0.6426901313790756,-1.973729821555833e-18,0.12559125767448878,0.6865554262852951,0.6833127314262099,0.001918862757694997,-0.007770653851837075,0.0,0.0,1.9959297608479467e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,65321.78947442348,66091.01036195825,0.011775869793584803,1.1775869793584803,-1.973729821555833e-18,0.12559125767448878,0.7337205660992611,0.7404408033131241,-0.004041987422855759,-0.006784463080867939,0.0,0.0,1.808938731973429e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,66617.7308282152,67446.93851989819,0.012447252126033037,1.2447252126033037,-1.973729821555833e-18,0.12559125767448878,0.637585303856835,0.6442058256668148,0.0020081010497345103,-0.004663542845811956,0.0,0.0,1.553257985105677e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,60829.07755331449,61612.57928836069,0.01288038166219918,1.288038166219918,-1.973729821555833e-18,0.12559125767448878,0.7107398450102805,0.7145098727795358,-0.002396712330422757,0.01374116224715097,0.0,0.0,1.5276343613096871e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,37127.81633963341,39636.59288313906,0.06757134652240682,6.757134652240682,-1.973729821555833e-18,0.12559125767448878,0.5484912305182398,0.5615237167080205,0.007620612023784886,0.0017669914661741935,0.0,0.0,1.7646472058795001e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,53923.141278329305,59001.78315873366,0.09418297524972585,9.418297524972585,-1.973729821555833e-18,0.12559125767448878,0.6865554262852951,0.7032445611976721,0.001918862757694997,-0.0011623505782823679,0.0,0.0,1.9959297608479467e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,65321.78947442348,73774.1328198564,0.1293954653330862,12.939546533308622,-1.973729821555833e-18,0.12559125767448878,0.7337205660992611,0.7800959360361196,-0.004041987422855759,-0.005111594554591063,0.0,0.0,1.808938731973429e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,66617.7308282152,73853.6918680286,0.10861914613201895,10.861914613201895,-1.973729821555833e-18,0.12559125767448878,0.637585303856835,0.6676231230252816,0.0020081010497345103,-0.008514602588659402,0.0,0.0,2.1591441122104153e-15
15,6,4,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,60829.07755331449,68656.10722499191,0.12867250312677037,12.867250312677037,-1.973729821555833e-18,0.12559125767448878,0.7107398450102805,0.7437415187760053,-0.002396712330422757,0.011363362172287353,0.0,0.0,1.6016412508472677e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,120413.45003960346,119895.31097401398,-0.004302999917526362,-0.4302999917526362,0.0,0.11522980141503,0.9197984692709641,0.9175413632246658,-0.0015571998568651413,-0.0016464019227498642,0.0,0.0,1.8506072727545603e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_delta0,-2.0,0.0,1.0,122697.03908800999,122657.63138276114,-0.0003211789423913647,-0.03211789423913647,0.0,0.11522980141503,0.9022458463473965,0.8995796150420649,0.0213362694415761,0.022170239492042207,0.0,0.0,1.9212180652735518e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,127314.18465934393,127328.45769000142,0.00011210872296496532,0.011210872296496532,0.0,0.11522980141503,0.8914508129214853,0.8911567660426685,0.05603532297268876,0.05786955361260685,0.0,0.0,1.8891864175882776e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,127997.69885645303,127952.91021527111,-0.000349917549940848,-0.0349917549940848,0.0,0.11522980141503,0.8872124216650162,0.8866813758541618,0.0602338933524465,0.05965457348708235,0.0,0.0,1.7950255764528316e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,123670.133884333,123681.04410894276,8.822036709332792e-05,0.008822036709332792,0.0,0.11522980141503,0.899577325425148,0.9005626710155398,0.02469067619204854,0.025046546051029402,0.0,0.0,1.8653108770175825e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,120413.45003960346,122318.61303758132,0.015821845461211126,1.5821845461211126,0.0,0.11522980141503,0.9197984692709641,0.9207229003074299,-0.0015571998568651413,-0.00018552491338014426,0.0,0.0,1.8243947402081398e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,122697.03908800999,125164.25235792104,0.020108172847931094,2.0108172847931094,0.0,0.11522980141503,0.9022458463473965,0.9000440740562626,0.0213362694415761,0.021073121099486093,0.0,0.0,2.3328446426231315e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,127314.18465934393,130715.80723384916,0.02671833137530588,2.671833137530588,0.0,0.11522980141503,0.8914508129214853,0.8920693004587672,0.05603532297268876,0.05785553549201959,0.0,0.0,1.9966110822147946e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,127997.69885645303,131187.65206565044,0.02492195748593007,2.492195748593007,0.0,0.11522980141503,0.8872124216650162,0.8882221257201123,0.0602338933524465,0.0608068730501329,0.0,0.0,1.873102208330116e-15
15,8,2,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,123670.133884333,125775.86651779943,0.017027010219265115,1.7027010219265115,0.0,0.11522980141503,0.899577325425148,0.9022100904390176,0.02469067619204854,0.02348752920562886,0.0,0.0,1.6898955696250305e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,85598.06429639878,85622.36094837407,0.00028384581094220707,0.028384581094220707,0.0,0.1426871675855959,0.7139990305159276,0.7132624327640162,0.0455119422829267,0.05023301366868779,0.0,0.0,2.2756476905306106e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_delta0,-2.0,0.0,1.0,96914.68041018076,97003.59860454145,0.0009174894245571608,0.09174894245571608,0.0,0.1426871675855959,0.7507580308500924,0.7542822822122753,0.027640251170147907,0.03669257454147951,0.0,0.0,1.880416370810312e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_delta0,0.0,0.0,1.0,101810.51551770547,102446.38182251973,0.006245585748985594,0.6245585748985594,0.0,0.1426871675855959,0.7550111695129134,0.7505888761211505,0.022771962157178548,0.03097531134353448,0.0,0.0,1.652105243569512e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_delta0,2.0,0.0,1.0,102326.78302802467,103049.53205184321,0.0070631461522698835,0.7063146152269884,0.0,0.1426871675855959,0.7803498265243887,0.7793897770423213,0.013643679663741581,0.011338081308630218,0.0,0.0,1.797366886074903e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_delta0,4.0,0.0,1.0,100893.35479298148,101829.42561069698,0.009277824289183112,0.9277824289183112,0.0,0.1426871675855959,0.7497065928262497,0.7495919435281677,0.003552090388005795,-0.002565455257354261,0.0,0.0,1.3819937306670617e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-4.0,0.0,1.0,85598.06429639878,90916.65689026832,0.062134496119596205,6.2134496119596205,0.0,0.14268716758559594,0.7139990305159276,0.7324708523599992,0.0455119422829267,0.04692585279949421,0.0,0.0,1.74331997507802e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,-2.0,0.0,1.0,96914.68041018076,103885.51784938585,0.07192756979336656,7.192756979336656,0.0,0.14268716758559594,0.7507580308500924,0.7652153554416307,0.027640251170147907,0.03652696884868639,0.0,0.0,1.880416370810312e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,0.0,0.0,1.0,101810.51551770547,109616.49191510974,0.07667161253148524,7.6671612531485245,0.0,0.14268716758559594,0.7550111695129134,0.7582535662083386,0.022771962157178548,0.02908675556124112,0.0,0.0,1.7493462160019622e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,2.0,0.0,1.0,102326.78302802467,110016.94051558341,0.07515292927221795,7.515292927221795,0.0,0.14268716758559594,0.7803498265243887,0.7938539322601564,0.013643679663741581,0.010728475004822083,0.0,0.0,2.115486985665467e-15
15,8,3,tau0_sigma0,taux_sigmax,fixed_frobenius_norm,4.0,0.0,1.0,100893.35479298148,108570.44425853816,0.07609113089072084,7.609113089072084,0.0,0.14268716758559594,0.7497065928262497,0.7606367854603036,0.003552090388005795,-0.006733281912112793,0.0,0.0,1.6048909218483425e-15
15,8,4,tau0_sigma0,taux_sigmax,fixed_delta0,-4.0,0.0,1.0,72299.16057594842,72150.21261841612,-0.0020601616442813553,-0.20601616442813553,0.0,0.16042907959869776,0.7659360021390983,0.7674060134329186,0.004921960741477857,0.0020215035952545054,0.0,0.0,2.078734890150133e-15
